"feature","phi","phi.var","feature.value"
"feature_3_lag62",0,0,"feature_3_lag62=1.05705771223763"
"feature_3_lag61",0,0,"feature_3_lag61=1.37046342195242"
"feature_3_lag60",0,0,"feature_3_lag60=2.42718770474101"
"feature_3_lag59",0,0,"feature_3_lag59=1.98171095319958"
"feature_3_lag58",0,0,"feature_3_lag58=1.37046342195242"
"feature_3_lag57",0,0,"feature_3_lag57=1.21442739580401"
"feature_3_lag56",0,0,"feature_3_lag56=1.13591068453639"
"feature_3_lag55",0,0,"feature_3_lag55=1.29261070177342"
"feature_3_lag54",0,0,"feature_3_lag54=1.13591068453639"
"feature_3_lag53",0,0,"feature_3_lag53=1.05705771223763"
"feature_3_lag52",0,0,"feature_3_lag52=1.13591068453639"
"feature_3_lag51",0,0,"feature_3_lag51=1.67862360084984"
"feature_3_lag50",0,0,"feature_3_lag50=2.2057965697471"
"feature_3_lag49",0,0,"feature_3_lag49=1.8307909205933"
"feature_3_lag48",0,0,"feature_3_lag48=1.52518820549233"
"feature_3_lag47",0,0,"feature_3_lag47=0.576713751452456"
"feature_3_lag46",0,0,"feature_3_lag46=0.495423814154057"
"feature_3_lag45",0,0,"feature_3_lag45=0.24937818093059"
"feature_3_lag44",0,0,"feature_3_lag44=0.0835019158634258"
"feature_3_lag43",0,0,"feature_3_lag43=0"
"feature_3_lag42",0,0,"feature_3_lag42=0.0835019158634258"
"feature_3_lag41",0,0,"feature_3_lag41=0.81845211526528"
"feature_3_lag40",0,0,"feature_3_lag40=0.977865586326407"
"feature_3_lag39",5.0371851233949e-05,1.51349114892971e-08,"feature_3_lag39=0.413773388149906"
"feature_3_lag38",0,0,"feature_3_lag38=-0.0838823359274922"
"feature_3_lag37",0,0,"feature_3_lag37=-0.0838823359274922"
"feature_3_lag36",0,0,"feature_3_lag36=0.495423814154057"
"feature_3_lag35",0.000102640071133678,5.6699351666777e-08,"feature_3_lag35=-0.0838823359274922"
"feature_3_lag34",7.55320648850645e-05,5.40482478233836e-08,"feature_3_lag34=-0.252802244500303"
"feature_3_lag33",0,0,"feature_3_lag33=-0.252802244500303"
"feature_3_lag32",0,0,"feature_3_lag32=-0.337846926369914"
"feature_3_lag31",0,0,"feature_3_lag31=-0.252802244500303"
"feature_3_lag30",0,0,"feature_3_lag30=-0.252802244500303"
"feature_3_lag29",-0.000163586873869326,4.22536820563243e-08,"feature_3_lag29=-0.0838823359274922"
"feature_3_lag28",0,0,"feature_3_lag28=0"
"feature_3_lag27",0,0,"feature_3_lag27=0"
"feature_3_lag26",0,0,"feature_3_lag26=0.24937818093059"
"feature_3_lag25",0,0,"feature_3_lag25=0.331759261943468"
"feature_3_lag24",0,0,"feature_3_lag24=0.495423814154057"
"feature_3_lag23",0,0,"feature_3_lag23=0.898331376736292"
"feature_3_lag22",0,0,"feature_3_lag22=1.44798834023372"
"feature_3_lag21",-7.64172458601539e-05,5.60244462887619e-07,"feature_3_lag21=1.44798834023372"
"feature_3_lag20",-0.000132817968433283,6.35149399431863e-07,"feature_3_lag20=0.413773388149906"
"feature_3_lag19",0,0,"feature_3_lag19=0.0835019158634258"
"feature_3_lag18",0,0,"feature_3_lag18=0.0835019158634258"
"feature_3_lag17",0,0,"feature_3_lag17=0.657646369191955"
"feature_3_lag16",0,0,"feature_3_lag16=1.44798834023372"
"feature_3_lag15",0,0,"feature_3_lag15=0"
"feature_3_lag14",0,0,"feature_3_lag14=0.0835019158634258"
"feature_3_lag13",0,0,"feature_3_lag13=0.495423814154057"
"feature_3_lag12",0,0,"feature_3_lag12=1.29261070177342"
"feature_3_lag11",0,0,"feature_3_lag11=0.977865586326407"
"feature_3_lag10",0,0,"feature_3_lag10=0.576713751452456"
"feature_3_lag9",0,0,"feature_3_lag9=0.166626846624515"
"feature_3_lag8",0,0,"feature_3_lag8=0"
"feature_3_lag7",0,0,"feature_3_lag7=-0.0838823359274922"
"feature_3_lag6",0,0,"feature_3_lag6=-0.252802244500303"
"feature_3_lag5",0,0,"feature_3_lag5=-0.337846926369914"
"feature_3_lag4",0,0,"feature_3_lag4=-0.252802244500303"
"feature_3_lag3",0,0,"feature_3_lag3=-0.423286248547544"
"feature_3_lag2",0,0,"feature_3_lag2=-0.252802244500303"
"feature_3_lag1",0,0,"feature_3_lag1=0"
"feature_3_lag0",0,0,"feature_3_lag0=0.0835019158634258"
"feature_4_lag71",0,0,"feature_4_lag71=0.380952380952381"
"feature_4_lag70",0,0,"feature_4_lag70=0.428571428571429"
"feature_4_lag69",0,0,"feature_4_lag69=0.761904761904762"
"feature_4_lag68",-0.000260433624894207,2.85581780949628e-07,"feature_4_lag68=0.714285714285714"
"feature_4_lag67",0,0,"feature_4_lag67=0.666666666666667"
"feature_4_lag66",0,0,"feature_4_lag66=1"
"feature_4_lag65",0,0,"feature_4_lag65=1"
"feature_4_lag64",0,0,"feature_4_lag64=0.904761904761905"
"feature_4_lag63",0,0,"feature_4_lag63=1.14285714285714"
"feature_4_lag62",0,0,"feature_4_lag62=1.23809523809524"
"feature_4_lag61",-7.57580927295554e-06,1.38940067205575e-08,"feature_4_lag61=1.19047619047619"
"feature_4_lag60",-7.57580927295554e-06,1.38940067205575e-08,"feature_4_lag60=0.80952380952381"
"feature_4_lag59",0,0,"feature_4_lag59=0.761904761904762"
