"feature","phi","phi.var","feature.value"
"feature_2_lag27",4.6224906886172e-05,4.27348403327054e-08,"feature_2_lag27=-0.55464514045891"
"feature_2_lag26",4.6224906886172e-05,4.27348403327054e-08,"feature_2_lag26=-0.55464514045891"
"feature_2_lag25",0,0,"feature_2_lag25=-0.260373227332461"
"feature_2_lag24",0,0,"feature_2_lag24=-0.0835119279120988"
"feature_2_lag23",6.40244004574964e-05,1.29446016440269e-08,"feature_2_lag23=-0.17021719186376"
"feature_2_lag22",0,0,"feature_2_lag22=-0.0835119279120988"
"feature_2_lag21",0,0,"feature_2_lag21=-0.260373227332461"
"feature_2_lag20",0,0,"feature_2_lag20=-0.452236090966671"
"feature_2_lag19",0.000100141063464559,2.00564651836258e-07,"feature_2_lag19=-0.354270065001906"
"feature_2_lag18",0.000100141063464559,2.00564651836258e-07,"feature_2_lag18=-0.0835119279120988"
"feature_2_lag17",0,0,"feature_2_lag17=0.158338090172083"
"feature_2_lag16",0,0,"feature_2_lag16=0"
"feature_2_lag15",-8.74062083704441e-05,1.5279690523395e-07,"feature_2_lag15=-0.17021719186376"
"feature_2_lag14",0.000311027762723898,3.3604196482399e-07,"feature_2_lag14=-0.17021719186376"
"feature_2_lag13",-2.65650325865091e-05,6.68558800726381e-09,"feature_2_lag13=-0.260373227332461"
"feature_2_lag12",0.000171095812206504,5.85475539092064e-07,"feature_2_lag12=-0.260373227332461"
"feature_2_lag11",0,0,"feature_2_lag11=-0.260373227332461"
"feature_2_lag10",0,0,"feature_2_lag10=-0.260373227332461"
"feature_2_lag9",0,0,"feature_2_lag9=-0.260373227332461"
"feature_2_lag8",0,0,"feature_2_lag8=0"
"feature_2_lag7",0.000109687257557126,2.40625889408067e-07,"feature_2_lag7=-0.0835119279120988"
"feature_2_lag6",0.000109687257557127,2.40625889408072e-07,"feature_2_lag6=-0.0835119279120988"
"feature_2_lag5",-0.00460850519832265,0.000139659902247878,"feature_2_lag5=-0.0835119279120988"
"feature_2_lag4",-9.14728640737834e-06,7.29501926320163e-07,"feature_2_lag4=-0.55464514045891"
"feature_2_lag3",0.0221893940067042,0.00261005019250264,"feature_2_lag3=-0.452236090966671"
"feature_2_lag2",0.0236501278818352,0.00260521716435988,"feature_2_lag2=-0.354270065001906"
"feature_2_lag1",0.336790367988102,0.227125914668509,"feature_2_lag1=-0.55464514045891"
"feature_2_lag0",0.250303654743725,0.174687161242479,"feature_2_lag0=-0.17021719186376"
"feature_3_lag71",0,0,"feature_3_lag71=0.54590426887974"
"feature_3_lag70",0,0,"feature_3_lag70=0.771498485918364"
"feature_3_lag69",0,0,"feature_3_lag69=0.874438193991756"
"feature_3_lag68",0,0,"feature_3_lag68=0.971433045025208"
"feature_3_lag67",0,0,"feature_3_lag67=0.923651582951516"
"feature_3_lag66",0,0,"feature_3_lag66=1.01783396065253"
"feature_3_lag65",0,0,"feature_3_lag65=1.23078139520925"
"feature_3_lag64",0,0,"feature_3_lag64=0.923651582951516"
"feature_3_lag63",0,0,"feature_3_lag63=0.823739196312576"
"feature_3_lag62",0,0,"feature_3_lag62=0.717657408603292"
"feature_3_lag61",0,0,"feature_3_lag61=0.485019245210607"
"feature_3_lag60",0,0,"feature_3_lag60=0.54590426887974"
"feature_3_lag59",0,0,"feature_3_lag59=0.604925962084288"
"feature_3_lag58",0,0,"feature_3_lag58=0.604925962084288"
"feature_3_lag57",0,0,"feature_3_lag57=0.971433045025208"
"feature_3_lag56",0,0,"feature_3_lag56=0.54590426887974"
"feature_3_lag55",0,0,"feature_3_lag55=0.485019245210607"
"feature_3_lag54",0,0,"feature_3_lag54=0.485019245210607"
"feature_3_lag53",0,0,"feature_3_lag53=0.971433045025208"
"feature_3_lag52",0,0,"feature_3_lag52=1.38079253707847"
"feature_3_lag51",0,0,"feature_3_lag51=1.57724846286045"
"feature_3_lag50",0,0,"feature_3_lag50=1.57724846286045"
"feature_3_lag49",0,0,"feature_3_lag49=1.44983169999987"
"feature_3_lag48",0,0,"feature_3_lag48=1.19058542424168"
"feature_3_lag47",0,0,"feature_3_lag47=1.41578149920855"
"feature_3_lag46",-0.000181194134867135,6.56626290204992e-07,"feature_3_lag46=1.38079253707847"
"feature_3_lag45",0,0,"feature_3_lag45=0.717657408603292"
"feature_3_lag44",0,0,"feature_3_lag44=0.290430309067157"
"feature_3_lag43",0,0,"feature_3_lag43=0.290430309067157"
"feature_3_lag42",0,0,"feature_3_lag42=0.290430309067157"
"feature_3_lag41",0,0,"feature_3_lag41=0.290430309067157"
"feature_3_lag40",0,0,"feature_3_lag40=0.149940791162906"
"feature_3_lag39",0,0,"feature_3_lag39=0.0762001395792118"
"feature_3_lag38",0,0,"feature_3_lag38=-0.0787623309948282"
"feature_3_lag37",0,0,"feature_3_lag37=-0.0787623309948282"
"feature_3_lag36",0,0,"feature_3_lag36=0"
"feature_3_lag35",0,0,"feature_3_lag35=-0.160194722861256"
"feature_3_lag34",0,0,"feature_3_lag34=-0.244410515804885"
"feature_3_lag33",0,0,"feature_3_lag33=-0.331528846157935"
"feature_3_lag32",0,0,"feature_3_lag32=-0.244410515804885"
"feature_3_lag31",0,0,"feature_3_lag31=0.0762001395792118"
"feature_3_lag30",0,0,"feature_3_lag30=-0.331528846157935"
"feature_3_lag29",0,0,"feature_3_lag29=-0.331528846157935"
"feature_3_lag28",0,0,"feature_3_lag28=-0.244410515804885"
"feature_3_lag27",0,0,"feature_3_lag27=-0.331528846157935"
"feature_3_lag26",0,0,"feature_3_lag26=-0.244410515804885"
"feature_3_lag25",8.93507534512977e-05,7.30011443476543e-08,"feature_3_lag25=-0.160194722861256"
"feature_3_lag24",0.000111598079544697,9.14664127960373e-08,"feature_3_lag24=0.290430309067157"
"feature_3_lag23",0,0,"feature_3_lag23=1.01783396065253"
"feature_3_lag22",0,0,"feature_3_lag22=0.604925962084288"
"feature_3_lag21",0.000117776135724306,1.52616439445438e-07,"feature_3_lag21=-0.331528846157935"
"feature_3_lag20",0.000117776135724306,1.52616439445438e-07,"feature_3_lag20=-0.421674994006264"
"feature_3_lag19",2.25676436319933e-05,1.01859707820129e-08,"feature_3_lag19=-0.331528846157935"
"feature_3_lag18",2.25676436319933e-05,1.01859707820129e-08,"feature_3_lag18=-0.244410515804885"
"feature_3_lag17",6.73055238223363e-05,9.06006707399817e-08,"feature_3_lag17=-0.331528846157935"
"feature_3_lag16",0.000200183431237219,8.01468122838129e-07,"feature_3_lag16=-0.514980754789393"
"feature_3_lag15",0.000197535657463711,3.17415170071988e-07,"feature_3_lag15=-0.514980754789393"
"feature_3_lag14",7.99123301915183e-05,6.04987627892044e-08,"feature_3_lag14=-0.331528846157935"
"feature_3_lag13",0,0,"feature_3_lag13=-0.160194722861256"
"feature_3_lag12",0,0,"feature_3_lag12=-0.0787623309948282"
"feature_3_lag11",0,0,"feature_3_lag11=0.0762001395792118"
"feature_3_lag10",0,0,"feature_3_lag10=0.221319777647856"
"feature_3_lag9",0,0,"feature_3_lag9=0.357361233640945"
"feature_3_lag8",0,0,"feature_3_lag8=0.357361233640945"
"feature_3_lag7",0.000455159882521209,3.84094137842868e-07,"feature_3_lag7=0.357361233640945"
"feature_3_lag6",0.000455159882521216,3.84094137842882e-07,"feature_3_lag6=0.290430309067157"
"feature_3_lag5",0.000171123013603525,5.85661715695042e-07,"feature_3_lag5=0.221319777647856"
"feature_3_lag4",0,0,"feature_3_lag4=0.221319777647856"
"feature_3_lag3",0,0,"feature_3_lag3=0.357361233640945"
"feature_3_lag2",0,0,"feature_3_lag2=0.422197273366754"
"feature_3_lag1",0.000352670408708587,4.47819430889192e-07,"feature_3_lag1=0.54590426887974"
"feature_3_lag0",0.000128761886762711,6.98089409797612e-08,"feature_3_lag0=0.604925962084288"
"feature_4_lag71",0,0,"feature_4_lag71=0.976797094064548"
"feature_4_lag70",0,0,"feature_4_lag70=0.976797094064548"
"feature_4_lag69",0,0,"feature_4_lag69=1.00787324309494"
"feature_4_lag68",0,0,"feature_4_lag68=0.976797094064548"
"feature_4_lag67",0,0,"feature_4_lag67=1.06923200665602"
"feature_4_lag66",0,0,"feature_4_lag66=1.33346338452253"
"feature_4_lag65",0,0,"feature_4_lag65=1.36172958405654"
"feature_4_lag64",0,0,"feature_4_lag64=1.58095450972316"
"feature_4_lag63",0,0,"feature_4_lag63=1.60755100348067"
"feature_4_lag62",0,0,"feature_4_lag62=1.55418697213208"
"feature_4_lag61",0,0,"feature_4_lag61=1.24741292488608"
"feature_4_lag60",0,0,"feature_4_lag60=1.06923200665602"
"feature_4_lag59",0,0,"feature_4_lag59=0.817156591390033"
"feature_4_lag58",0,0,"feature_4_lag58=0.544821027773345"
"feature_4_lag57",0,0,"feature_4_lag57=0.323864127162644"
"feature_4_lag56",0,0,"feature_4_lag56=0.28538271238067"
"feature_4_lag55",0,0,"feature_4_lag55=0.0846569608825343"
"feature_4_lag54",0,0,"feature_4_lag54=0"
"feature_4_lag53",0,0,"feature_4_lag53=-0.0875291253442719"
"feature_4_lag52",0,0,"feature_4_lag52=-0.13246659497594"
"feature_4_lag51",0,0,"feature_4_lag51=-0.13246659497594"
"feature_4_lag50",0,0,"feature_4_lag50=-0.224911011368768"
"feature_4_lag49",0,0,"feature_4_lag49=-0.370814559296615"
"feature_4_lag48",0,0,"feature_4_lag48=-0.58184588228619"
"feature_4_lag47",0,0,"feature_4_lag47=-0.756061202568171"
"feature_4_lag46",0,0,"feature_4_lag46=-0.421638361128312"
"feature_4_lag45",0,0,"feature_4_lag45=0.472945317931597"
"feature_4_lag44",0,0,"feature_4_lag44=0.913815984437241"
"feature_4_lag43",0,0,"feature_4_lag43=1.12957636612735"
"feature_4_lag42",0,0,"feature_4_lag42=1.33346338452253"
"feature_4_lag41",0,0,"feature_4_lag41=1.50012528290168"
"feature_4_lag40",0,0,"feature_4_lag40=1.50012528290168"
"feature_4_lag39",0,0,"feature_4_lag39=1.52724504765556"
"feature_4_lag38",0,0,"feature_4_lag38=1.58095450972316"
"feature_4_lag37",0,0,"feature_4_lag37=1.52724504765556"
"feature_4_lag36",0,0,"feature_4_lag36=1.44533783597723"
"feature_4_lag35",0,0,"feature_4_lag35=1.18895502888539"
"feature_4_lag34",0,0,"feature_4_lag34=1.00787324309494"
"feature_4_lag33",0,0,"feature_4_lag33=0.913815984437241"
"feature_4_lag32",0,0,"feature_4_lag32=0.849678968798362"
"feature_4_lag31",0,0,"feature_4_lag31=0.399336917251935"
"feature_4_lag30",0,0,"feature_4_lag30=0.509092135062614"
"feature_4_lag29",0,0,"feature_4_lag29=0.580146165294386"
"feature_4_lag28",0,0,"feature_4_lag28=0.28538271238067"
"feature_4_lag27",0,0,"feature_4_lag27=0.28538271238067"
"feature_4_lag26",0,0,"feature_4_lag26=-0.0433871977992628"
"feature_4_lag25",0,0,"feature_4_lag25=-0.13246659497594"
"feature_4_lag24",0,0,"feature_4_lag24=-0.370814559296615"
"feature_4_lag23",0,0,"feature_4_lag23=-0.638181403645136"
"feature_4_lag22",0,0,"feature_4_lag22=0.399336917251935"
"feature_4_lag21",0,0,"feature_4_lag21=1.03868262925898"
"feature_4_lag20",0,0,"feature_4_lag20=1.09952784909779"
"feature_4_lag19",0,0,"feature_4_lag19=1.18895502888539"
"feature_4_lag18",0,0,"feature_4_lag18=1.2763096920912"
"feature_4_lag17",0,0,"feature_4_lag17=1.36172958405654"
"feature_4_lag16",0,0,"feature_4_lag16=1.30499160450209"
"feature_4_lag15",0,0,"feature_4_lag15=1.24741292488608"
"feature_4_lag14",0,0,"feature_4_lag14=1.15938351787977"
