model_id,model_type,dataset_type,station,file_path,base_path,test_rmse,model_size_mb
lgbm_separate_西屯_C0F9T0_combined_windows,lgbm,separate,西屯_C0F9T0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_西屯_C0F9T0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_西屯_C0F9T0_combined_windows,2.36895383415484,36.38
lgbm_separate_沙鹿_C0F9X0_combined_windows,lgbm,separate,沙鹿_C0F9X0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_沙鹿_C0F9X0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_沙鹿_C0F9X0_combined_windows,2.5100791436561,35.44
lgbm_separate_宜蘭_467080_combined_windows,lgbm,separate,宜蘭_467080_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_宜蘭_467080_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_宜蘭_467080_combined_windows,2.1884650444398,30.49
lgbm_separate_忠明_C0F9U0_combined_windows,lgbm,separate,忠明_C0F9U0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_忠明_C0F9U0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_忠明_C0F9U0_combined_windows,2.48837698915593,36.53
lgbm_separate_松山_C0AC70_combined_windows,lgbm,separate,松山_C0AC70_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_松山_C0AC70_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_松山_C0AC70_combined_windows,2.85293676052025,36.02
lgbm_separate_板橋_C0ACA0_combined_windows,lgbm,separate,板橋_C0ACA0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_板橋_C0ACA0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_板橋_C0ACA0_combined_windows,3.20270597743257,36.13
lgbm_separate_林口_C0AH50_combined_windows,lgbm,separate,林口_C0AH50_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_林口_C0AH50_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_林口_C0AH50_combined_windows,2.79577091420023,35.14
lgbm_separate_林園_C0R640_combined_windows,lgbm,separate,林園_C0R640_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_林園_C0R640_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_林園_C0R640_combined_windows,3.55063591893218,38.29
lgbm_separate_花蓮_466990_combined_windows,lgbm,separate,花蓮_466990_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_花蓮_466990_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_花蓮_466990_combined_windows,2.06138072052742,30.56
lgbm_separate_金門_C0W150_combined_windows,lgbm,separate,金門_C0W150_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_金門_C0W150_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_金門_C0W150_combined_windows,3.3961265553294,35.75
lgbm_separate_前金_C0V690_combined_windows,lgbm,separate,前金_C0V690_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_前金_C0V690_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_前金_C0V690_combined_windows,3.13952684424281,37.55
lgbm_separate_前鎮_C0V490_combined_windows,lgbm,separate,前鎮_C0V490_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_前鎮_C0V490_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_前鎮_C0V490_combined_windows,3.14361979029353,39.1
lgbm_separate_南投_C0I460_combined_windows,lgbm,separate,南投_C0I460_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_南投_C0I460_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_南投_C0I460_combined_windows,2.27748457596628,37.09
lgbm_separate_屏東_C0R570_combined_windows,lgbm,separate,屏東_C0R570_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_屏東_C0R570_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_屏東_C0R570_combined_windows,2.89236996694208,36.83
lgbm_separate_恆春_B2Q810_combined_windows,lgbm,separate,恆春_B2Q810_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_恆春_B2Q810_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_恆春_B2Q810_combined_windows,3.22057466434955,24.28
lgbm_separate_美濃_72V140_combined_windows,lgbm,separate,美濃_72V140_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_美濃_72V140_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_美濃_72V140_combined_windows,2.66228219775374,33.3
lgbm_separate_苗栗_C0E750_combined_windows,lgbm,separate,苗栗_C0E750_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_苗栗_C0E750_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_苗栗_C0E750_combined_windows,2.66296784366254,35.14
lgbm_separate_埔里_C0H890_combined_windows,lgbm,separate,埔里_C0H890_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_埔里_C0H890_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_埔里_C0H890_combined_windows,2.05254472000147,34.48
lgbm_separate_桃園_C0C480_combined_windows,lgbm,separate,桃園_C0C480_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_桃園_C0C480_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_桃園_C0C480_combined_windows,2.73186988068386,35.31
lgbm_separate_馬公_467350_combined_windows,lgbm,separate,馬公_467350_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_馬公_467350_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_馬公_467350_combined_windows,2.05201687701483,28.16
lgbm_separate_馬祖_467990_combined_windows,lgbm,separate,馬祖_467990_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_馬祖_467990_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_馬祖_467990_combined_windows,3.20362862190856,32.02
lgbm_separate_基隆_466940_combined_windows,lgbm,separate,基隆_466940_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_基隆_466940_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_基隆_466940_combined_windows,2.89752290883481,33.13
lgbm_separate_崙背_C0K250_combined_windows,lgbm,separate,崙背_C0K250_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_崙背_C0K250_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_崙背_C0K250_combined_windows,3.75108322314008,36.43
lgbm_separate_淡水_466900_combined_windows,lgbm,separate,淡水_466900_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_淡水_466900_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_淡水_466900_combined_windows,3.11465584279673,33.02
lgbm_separate_麥寮_A2K360_combined_windows,lgbm,separate,麥寮_A2K360_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_麥寮_A2K360_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_麥寮_A2K360_combined_windows,2.90931783431151,34.04
lgbm_separate_善化_C0O900_combined_windows,lgbm,separate,善化_C0O900_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_善化_C0O900_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_善化_C0O900_combined_windows,2.68547428215721,36.26
lgbm_separate_富貴角_C0AI20_combined_windows,lgbm,separate,富貴角_C0AI20_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_富貴角_C0AI20_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_富貴角_C0AI20_combined_windows,2.22847924134519,30.91
lgbm_separate_復興_C0V710_combined_windows,lgbm,separate,復興_C0V710_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_復興_C0V710_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_復興_C0V710_combined_windows,3.16871567236373,39.18
lgbm_separate_湖口_C0D650_combined_windows,lgbm,separate,湖口_C0D650_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_湖口_C0D650_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_湖口_C0D650_combined_windows,2.36192454757447,34.3
lgbm_separate_菜寮_C0AD30_combined_windows,lgbm,separate,菜寮_C0AD30_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_菜寮_C0AD30_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_菜寮_C0AD30_combined_windows,2.98822351511682,36.39
lgbm_separate_陽明_466910_combined_windows,lgbm,separate,陽明_466910_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_陽明_466910_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_陽明_466910_combined_windows,2.06988562623405,27.18
lgbm_separate_新竹_C0D660_combined_windows,lgbm,separate,新竹_C0D660_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_新竹_C0D660_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_新竹_C0D660_combined_windows,2.64625903370206,35.77
lgbm_separate_新店_C0AC80_combined_windows,lgbm,separate,新店_C0AC80_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_新店_C0AC80_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_新店_C0AC80_combined_windows,2.82902422648013,34.08
lgbm_separate_新莊_C0ACA0_combined_windows,lgbm,separate,新莊_C0ACA0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_新莊_C0ACA0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_新莊_C0ACA0_combined_windows,2.60834447738534,36.23
lgbm_separate_新港_C0M790_combined_windows,lgbm,separate,新港_C0M790_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_新港_C0M790_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_新港_C0M790_combined_windows,3.20480690233973,36.53
lgbm_separate_新營_C0X250_combined_windows,lgbm,separate,新營_C0X250_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_新營_C0X250_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_新營_C0X250_combined_windows,2.65759507268957,36.39
lgbm_separate_楠梓_C0V770_combined_windows,lgbm,separate,楠梓_C0V770_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_楠梓_C0V770_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_楠梓_C0V770_combined_windows,2.97345396792614,37.36
lgbm_separate_萬里_C0A940_combined_windows,lgbm,separate,萬里_C0A940_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_萬里_C0A940_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_萬里_C0A940_combined_windows,2.77058365514186,32.4
lgbm_separate_萬華_466920_combined_windows,lgbm,separate,萬華_466920_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_萬華_466920_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_萬華_466920_combined_windows,3.25023711384988,35.51
lgbm_separate_嘉義_C0M730_combined_windows,lgbm,separate,嘉義_C0M730_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_嘉義_C0M730_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_嘉義_C0M730_combined_windows,2.67882121174819,36.53
lgbm_separate_彰化_C0G910_combined_windows,lgbm,separate,彰化_C0G910_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_彰化_C0G910_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_彰化_C0G910_combined_windows,2.26435225480177,37.17
lgbm_separate_臺西_C0K530_combined_windows,lgbm,separate,臺西_C0K530_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_臺西_C0K530_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_臺西_C0K530_combined_windows,3.68315547681682,35.04
lgbm_separate_臺東_C0SA10_combined_windows,lgbm,separate,臺東_C0SA10_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_臺東_C0SA10_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_臺東_C0SA10_combined_windows,2.96786259579833,30
lgbm_separate_臺南_467410_combined_windows,lgbm,separate,臺南_467410_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_臺南_467410_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_臺南_467410_combined_windows,2.68766706389208,35.38
lgbm_separate_潮州_C0R220_combined_windows,lgbm,separate,潮州_C0R220_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_潮州_C0R220_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_潮州_C0R220_combined_windows,3.22058299863051,36.22
lgbm_separate_線西_C0G890_combined_windows,lgbm,separate,線西_C0G890_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_線西_C0G890_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_線西_C0G890_combined_windows,2.54501353358081,36.89
lgbm_separate_橋頭_C0V760_combined_windows,lgbm,separate,橋頭_C0V760_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_橋頭_C0V760_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_橋頭_C0V760_combined_windows,3.16492720615366,37.49
lgbm_separate_頭份_C0E420_combined_windows,lgbm,separate,頭份_C0E420_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_頭份_C0E420_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_頭份_C0E420_combined_windows,2.23992834753367,34.69
lgbm_separate_龍潭_C0C670_combined_windows,lgbm,separate,龍潭_C0C670_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_龍潭_C0C670_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_龍潭_C0C670_combined_windows,2.67486059935444,35.1
lgbm_separate_豐原_C0F9M0_combined_windows,lgbm,separate,豐原_C0F9M0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_豐原_C0F9M0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_豐原_C0F9M0_combined_windows,2.17975261459903,35.42
lgbm_separate_觀音_467050_combined_windows,lgbm,separate,觀音_467050_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_觀音_467050_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lgbm_separate_觀音_467050_combined_windows,2.97014902773665,33.69
lstm_combine_chunk_01,lstm,combine,chunk_01,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_chunk_01_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_chunk_01,10.6841869915312,0.07
lstm_combine_chunk_01,lstm,combine,chunk_01,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_chunk_01_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_chunk_01,,1.06
lstm_combine_chunk_02,lstm,combine,chunk_02,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_chunk_02_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_chunk_02,16.3612178318754,0.07
lstm_combine_chunk_02,lstm,combine,chunk_02,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_chunk_02_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_chunk_02,,1.06
lstm_combine_chunk_03,lstm,combine,chunk_03,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_chunk_03_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_chunk_03,16.4425769022047,0.07
lstm_combine_chunk_03,lstm,combine,chunk_03,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_chunk_03_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_chunk_03,,1.06
lstm_combine_norm_chunk_01,lstm,combine,norm_chunk_01,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_norm_chunk_01_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_norm_chunk_01,0.120343830337712,0.07
lstm_combine_norm_chunk_01,lstm,combine,norm_chunk_01,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_norm_chunk_01_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_norm_chunk_01,,1.06
lstm_combine_norm_chunk_02,lstm,combine,norm_chunk_02,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_norm_chunk_02_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_norm_chunk_02,0.103118688079952,0.07
lstm_combine_norm_chunk_02,lstm,combine,norm_chunk_02,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_norm_chunk_02_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_norm_chunk_02,,1.06
lstm_combine_norm_chunk_03,lstm,combine,norm_chunk_03,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_norm_chunk_03_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_norm_chunk_03,0.112483404045884,0.07
lstm_combine_norm_chunk_03,lstm,combine,norm_chunk_03,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_norm_chunk_03_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_combine_norm_chunk_03,,1.06
lstm_separate_norm_Nomorlization_二林_C0G730_combined_windows,lstm,separate,norm_Nomorlization_二林_C0G730_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_二林_C0G730_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_二林_C0G730_combined_windows,0.0888142339174454,0.07
lstm_separate_norm_Nomorlization_二林_C0G730_combined_windows,lstm,separate,norm_Nomorlization_二林_C0G730_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_二林_C0G730_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_二林_C0G730_combined_windows,,0.91
lstm_separate_norm_Nomorlization_三重_C0AI30_combined_windows,lstm,separate,norm_Nomorlization_三重_C0AI30_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_三重_C0AI30_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_三重_C0AI30_combined_windows,0.210367962503053,0.07
lstm_separate_norm_Nomorlization_三重_C0AI30_combined_windows,lstm,separate,norm_Nomorlization_三重_C0AI30_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_三重_C0AI30_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_三重_C0AI30_combined_windows,,0.91
lstm_separate_norm_Nomorlization_三義_C0F9Q0_combined_windows,lstm,separate,norm_Nomorlization_三義_C0F9Q0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_三義_C0F9Q0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_三義_C0F9Q0_combined_windows,0.0939919799905449,0.07
lstm_separate_norm_Nomorlization_三義_C0F9Q0_combined_windows,lstm,separate,norm_Nomorlization_三義_C0F9Q0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_三義_C0F9Q0_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_三義_C0F9Q0_combined_windows,,0.9
lstm_separate_norm_Nomorlization_土城_C0AD40_combined_windows,lstm,separate,norm_Nomorlization_土城_C0AD40_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_土城_C0AD40_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_土城_C0AD40_combined_windows,0.156763845198963,0.07
lstm_separate_norm_Nomorlization_土城_C0AD40_combined_windows,lstm,separate,norm_Nomorlization_土城_C0AD40_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_土城_C0AD40_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_土城_C0AD40_combined_windows,,0.9
lstm_separate_norm_Nomorlization_士林_C0AI40_combined_windows,lstm,separate,norm_Nomorlization_士林_C0AI40_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_士林_C0AI40_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_士林_C0AI40_combined_windows,0.193887621478179,0.07
lstm_separate_norm_Nomorlization_士林_C0AI40_combined_windows,lstm,separate,norm_Nomorlization_士林_C0AI40_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_士林_C0AI40_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_士林_C0AI40_combined_windows,,0.9
lstm_separate_norm_Nomorlization_大同_C0AI30_combined_windows,lstm,separate,norm_Nomorlization_大同_C0AI30_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大同_C0AI30_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大同_C0AI30_combined_windows,0.170718415640021,0.07
lstm_separate_norm_Nomorlization_大同_C0AI30_combined_windows,lstm,separate,norm_Nomorlization_大同_C0AI30_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大同_C0AI30_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大同_C0AI30_combined_windows,,0.9
